CODIGO_PROYECTO,TITULO_PROYECTO,ENTIDAD,AREA_TEMATICA,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,,,,,,,
111551929182,Efecto de la composicion genetica ancestral y  factores del medio ambiente sobre las asociaciones de variantes en genes candidatos con enfermedades  del Sindrome Metabolico  y   sus   medidas cuantitativas diagnosticas (endofenotipos) en una muestra de poblacion colombiana. (Ver anexo 1 nota aclaratoria),UNIVERSIDAD DE ANTIOQUIA - UDEA,SALUD Y COMUNIDAD,ANTIOQUIA,MEDELLIN,,,,,,,
110251929272,Prevalencia de disfuncion renal e inmunologica y efecto de la exposicion ocupacional al mercurio en Santander Colombia.,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,SALUD Y COMUNIDAD,SANTANDER,BUCARAMANGA,,,,,,,
821351929060,Desarrollo de una metodologia molecular para el diagnostico de tuberculosis MDR y XDR con base en las mutaciones presentes en los aislamientos colombianos,ASOCIACION COLOMBIANA PARA EL AVANCE DE LA CIENCIA  - ACAC,ENFERMEDADES TRANSMISIBLES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111551929046,Estudio de los perfiles de mRNA en diferentes poblaciones de macrofagos humanos de pacientes con tuberculosis activa y latente e infectados con 2 aislados clinicos colombianos de Mycobacterium tuberculosis,UNIVERSIDAD DE ANTIOQUIA - UDEA,ENFERMEDADES TRANSMISIBLES,ANTIOQUIA,MEDELLIN,,,,,,,
130851929126,Determinacion de las caracteristicas epidemiologicas y moleculares de Staphylococcus aureus resistentes a meticilina (SARM) circulando en la comunidad,UNIVERSIDAD EL BOSQUE - UNBOSQUE,ENFERMEDADES TRANSMISIBLES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111551928777,Identificacion de miRNA celulares con actividad antiviral en respuesta a la infeccion con el virus dengue,UNIVERSIDAD DE ANTIOQUIA - UDEA,ENFERMEDADES TRANSMISIBLES,ANTIOQUIA,MEDELLIN,,,,,,,
221351928921,Analisis de costo efectividad de seis alternativas para el diagnostico rapido de tuberculosis multridrogoresistente,CORPORACION PARA INVESTIGACIONES BIOLOGICAS - CIB,ENFERMEDADES TRANSMISIBLES,ANTIOQUIA,MEDELLIN,,,,,,,
111551929028,Marcadores Neurofisiologicos del inicio de la Disfuncion Cerebral en la Etapa Pre-clinica de la Enfermedad de Alzheimer,UNIVERSIDAD DE ANTIOQUIA - UDEA,ENFERMEDADES NO TRANSMISIBLES,ANTIOQUIA,MEDELLIN,,,,,,,
120451929145,EXPRESION GLOBAL DE GENES DE Fusarium solani y Fusarium oxysporum EN RESPUESTA A COMPUESTOS ANTIFUNGICOS,UNIVERSIDAD DE LOS ANDES - UNIANDES,ENFERMEDADES NO TRANSMISIBLES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
221351928621,Uso de un tratamiento inmunomodulador con Acs monoclonales anti-PMNs como terapia para el control del proceso de fibrosis pulmonar experimental en ratones inducido por conidias de Paracoccidioides brasiliensis,CORPORACION PARA INVESTIGACIONES BIOLOGICAS - CIB,ENFERMEDADES NO TRANSMISIBLES,ANTIOQUIA,MEDELLIN,,,,,,,
656651929173,Evaluacion de la asociacion de polimorfismos de la lipoproteina lipasa y Enfermedad Cerebrovascular Isquemica en poblacion de raza hispana (Estudio POLEC),FUNDACION CARDIOVASCULAR DE COLOMBIA - FCV,ENFERMEDADES NO TRANSMISIBLES,SANTANDER,BUCARAMANGA,,,,,,,
111551928730,La modulacion de las celulas T reguladoras  por las estatinas y su contribucion al efecto protector en un modelo de isquemia cerebral,UNIVERSIDAD DE ANTIOQUIA - UDEA,ENFERMEDADES NO TRANSMISIBLES,ANTIOQUIA,MEDELLIN,,,,,,,
111551928175,CARACTERIZACION INMUNOLOGICA DEL SINDROME DE RESPUESTA ANTIINFLAMATORIA COMPENSATORIA (CARS) EN PACIENTES CON SEPSIS GRAVE,UNIVERSIDAD DE ANTIOQUIA - UDEA,ENFERMEDADES NO TRANSMISIBLES,ANTIOQUIA,MEDELLIN,,,,,,,
110251929194,Asociacion de los polimorfismos Ser19Trp del gen APOA5 Pro12Ala del gen PPAR-Gamma SNP276 del gen de la Adiponectina y Trp64Arg del gen del receptor beta 3 -Adrenergico con el Sindrome Metabolico en una poblacion de Bucaramanga Colombia,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,ENFERMEDADES NO TRANSMISIBLES,SANTANDER,BUCARAMANGA,,,,,,,
111551929057,Ensayo clinico controlado del efecto del consumo de cacao en pacientes con resistencia a la insulina,UNIVERSIDAD DE ANTIOQUIA - UDEA,Medicina clinica,ANTIOQUIA,MEDELLIN,,,,,,,
222951928930,Farmacocinetica de Miltefosine en Ninos y Adultos Implicaciones para el Tratamiento de la Leishmaniasis Cutanea en Colombia.,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,Basicas biomedicas,VALLE DEL CAUCA,CALI,,,,,,,
222951928929,Polimorfismo genetico y variabilidad en la produccion de las proteinas HRP2/HRP3 de Plasmodium falciparum y sus potenciales implicaciones en el desempeno de las pruebas de diagnostico rapido y del ensayo inmuno-enzimatico (ELISA) para malaria en Colombia.,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,Basicas biomedicas,VALLE DEL CAUCA,CALI,,,,,,,
123051929210,EXPRESION DE PROTEINAS TERMOGENICAS EN CELULAS PRE-ADIPOCITICAS HUMANAS,UNIVERSIDAD DE LA SABANA - UNISABANA,Basicas biomedicas,CUNDINAMARCA,CHIA,,,,,,,
111551929249,Del genoma y transcriptoma de Leismania (V) panamensis a una vacuna contra la leishmaniasis en Colombia,UNIVERSIDAD DE ANTIOQUIA - UDEA,Basicas biomedicas,ANTIOQUIA,MEDELLIN,,,,,,,
111551928843,Secuenciamiento y Anotacion del genoma de un aislado colombiano del parasito protozoo Cryptosporidium parvum,UNIVERSIDAD DE ANTIOQUIA - UDEA,Basicas biomedicas,ANTIOQUIA,MEDELLIN,,,,,,,
111551929137,Estudio del efecto hipoglicemiante/antidiabetico de plantas medicinales Colombianas en un modelo murino de diabetes tipo2,UNIVERSIDAD DE ANTIOQUIA - UDEA,Basicas biomedicas,ANTIOQUIA,MEDELLIN,,,,,,,
110151928973,Influencia del estado de metilacion del ADN en cancer cervico-uterino (CCU) asociado o no al virus del papiloma humano (VPH) en la regulacion de la expresion de ligandos del receptor NKG2D de celulas naturales asesinas (NK),UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,Basicas biomedicas,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111551929017,Evaluacion de la actividad leishmanicida de la hipericina como agente fotosensibilizador en terapia fotodinamica,UNIVERSIDAD DE ANTIOQUIA - UDEA,Basicas biomedicas,ANTIOQUIA,MEDELLIN,,,,,,,
120351929072,Evaluacion de los efectos de los concentrados de plaquetas (PC) en la proliferacion diferenciacion y potencial paracrino de celulas madres mesenquimales (MSC) mecanismos y potencial terapeutico,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,Basicas biomedicas,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
115051929172,Urine Biomarkers in Prostate Cancer Detection A Biochemical Approach.,INSTITUTO TECNOLOGICO METROPOLITANO DE MEDELLIN - I.T.M.,Basicas biomedicas,ANTIOQUIA,MEDELLIN,,,,,,,
120351929098,Caracterizacion de factores climaticos y ecologicos de una especie de garrapata y su relacion con la epidemiologia de la rickettsiosis en un area endemica.,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,Epidemiologia,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
223951929149,EFICIENCIA DE LA REHABILITACION CARDIACA (RC) EN PACIENTES CON INSUFICIENCIA CARDIACA (IC) COMPENSADA. ,FUNDACION CARDIO INFANTIL - F.C.I.,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
212051928534,Generacion y validacion de un modelo celular disenado para el tamizaje genetico mediante RNA de interferencia en el complejo macrofago infectado por L. braziliensis,CENTRO DERMATOLOGICO FEDERICO LLERAS ACOSTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111551929019,Caracterizacion molecular y bioquimica de las kinasas de colina y etanolamina de Leishmania sp. como un nuevo blanco terapeutico para el tratamiento de la leishmaniasis,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110151928955,Importancia de la estabilidad cinetica de complejos HLA clase II/peptido formados en presencia de HLA-DM en la inmuno-dominancia de una epitope universal candidata a vacuna contra la malaria,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
223951929224,LA UTILIDAD PREDICTIVA DEL EUROSCORE PUEDE SER MEJORADA AL ADICIONAR VALORES DE PEPTIDO NATRIURETICO TIPO B (BNP) O DE HEMOGLOBINA?,FUNDACION CARDIO INFANTIL - F.C.I.,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
123051929101,PREVALENCIA DE INFECCION POR Chlamydia trachomatis Y Neisseria gonorrhoeae EN ADOLESCENTES ESCOLARIZADOS DE 14 A 19 ANOS UTILIZANDO TECNICA DE LABORATORIO NO INVASIVA,UNIVERSIDAD DE LA SABANA - UNISABANA,INFORMACION NO SOLICITADA,CUNDINAMARCA,CHIA,,,,,,,
111351928215,Modelo y analisis matematico para determinar la eficacia de la vacuna inactiva contra la poliomielitis (VPI) en la etapa de post-erradicacion,UNIVERSIDAD DEL QUINDIO - UNIQUINDIO,INFORMACION NO SOLICITADA,QUINDIO,ARMENIA,,,,,,,
111551929203,EVALUACION EN MODELOS IN-VIVO DE NANOTUBOS DE CARBONO FUNCIONALIZADOS COMO VECTORES ESPECIFICOS PARA MEDICAMENTOS CONTRA EL CANCER INHIBIDORES DE LA PROTEIN TIROSIN KINASA CON POTENCIAL USO CLINICO ,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
222951928995,Prevalencia impacto clinico y virulencia de E. coli productor de Betalactamasa de espectro extendido (BLEE) tipo CTX-M-15 como causantes de ITU de inicio en la comunidad en Cali y Bogota Colombia,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
222951928964,Ganancia terapeutica en el tratamiento de la leishmaniasis cutanea americana con la adicion del inmunomodulador pentoxifilina,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
222851928919,Canales ionicos de cloruro de Leishmania blancos terapeuticos potenciales,CENTRO INTERNACIONAL DE FISICA - CIF,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
130851928960,Induccion de disfuncion endotelial In vitro por lipopolisacarido de bacterias periodontopaticas e inhibicion de la inflamacion por resolvina (RvD1) y estatina.,UNIVERSIDAD EL BOSQUE - UNBOSQUE,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110151928994,Efecto diferencial de las isoformas de la Apolipoproteina E sobre el metabolismo y eventos de fusion-fision y autofagia mitocondrial,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110251929071,Del genotipo al fenotipo en la Enfermedad de Chagas analisis de rasgos cuantitativos (QTLs) y expresion diferencial entre asintomaticos e individuos con Cardiomiopatia Chagasica,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
221351928916,Determinacion de la incidencia de Infecciones Fungicas Invasivas (IFIs) en pacientes sintomaticos respiratorios Colombia 2011-2013,CORPORACION PARA INVESTIGACIONES BIOLOGICAS - CIB,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111551929213,Combinig bioinformatics and proteomics to discover novel  molecularly-defined vaccine candidates for intracellular infection,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111551928906,Intervencion inmunologica para la enfermedad cardiovascular  Formulacion de una vacuna tolerogenica contra la aterosclerosis y evaluacion en un modelo murino. ,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110151928992,Neuroproteccion conferida por agonistas PPARs e IGF1 y su impacto en vias de supervivencia metabolismo y funcion mitocondrial en modelos de enfermedades desmielinizantes,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111551928778,Desarrollo de una prueba serologica especifica para diagnosticar toxocarosis humana basada en la creacion de una proteina quimerica disenada con epitopes especificos del nematodo patogeno Toxocara canis,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
111051929095,FUNCION LINFOCITARIA EN PACIENTES CON SINDROME METABOLICO FAMILIARES SANOS EN PRIMER GRADO DE CONSANGUINIDAD Y CONTROLES SANOS.,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,INFORMACION NO SOLICITADA,RISARALDA,PEREIRA,,,,,,,
211751929034,Evaluacion de los fenomenos de glicosilacion y sus implicaciones terapeuticas en un modelo experimental de excitotoxicidad isquemia y reperfusion cerebral,UNIVERSIDAD ICESI,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
325651928980,EFECTO DE LA COMPOSICION ANCESTRAL EN LA SUSCEPTIBILIDAD PRESENTACION CLINICA Y CARACTERISTICAS GENOTIPICAS MICROBIANAS DE Mycobacterium leprae EN TRES REGIONES COLOMBIANAS ENDEMICAS DE LEPRA.,INSTITUTO COLOMBIANO DE MEDICINA TROPICAL ANTONIO ROLDAN BETANCUR - ICMT,INFORMACION NO SOLICITADA,ANTIOQUIA,SABANETA,,,,,,,
110751929179,Identificacion de las dianas moleculares implicadas en el efecto anti-inflamatorio e inmunomodulador producido por compuestos aislados de Physalis peruviana L. en un modelo de colitis ulcerosa,UNIVERSIDAD DE CARTAGENA,INFORMACION NO SOLICITADA,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
120351929217,ANALISIS DE COSTO-EFECTIVIDAD DE LAS ALTERNATIVAS DE SOPORTE VENTILATORIO EN EL MANEJO TEMPRANO DEL RECIEN NACIDO PREMATURO CON SINDROME DE DIFICULTAD RESPIRATORIA,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111851929088,CARACTERIZACION EPIDEMIOLOGICA DEL VIRUS DE LA HEPATITIS E (VHE) EN ANTIOQUIA,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
110151929152,EVALUACION DEL IMPACTO DE LAS POLITICAS DE GENERICOS EN AMERICA LATINA,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110151928802,Diseno sintesis quimica y caracterizacion de peptidos derivados de lactoferricina y evaluacion de su actividad anticancerigena,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110151929105,GENOMICA COMPARATIVA Y FUNCIONAL DEL RESISTOMA Y DEL INFECTOMA DE GENOMOESPECIES DEL COMPLEJO Acinetobacter calcoaceticus baumannii  CAUSANTES DE INFECCIONES NOSOCOMIALES EN COLOMBIA,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
222951928965,Participacion funcional de los receptores Toll-like y del co-receptor CD14 en la modulacion de la respuesta inmune innata del macrofago durante la infeccion por Leishmania panamensis.,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
120351928158,La bioetica y la salud publica como referentes para la formulacion intersectorial de politicas publicas orientadas a la prevencion y manejo del maltrato y abuso infantil,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,SISTEMAS Y POLITICAS DE SALUD,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110651929211,Evaluacion del Riesgo por Exposicion a contaminantes en agua y alimentos en un sector de la ciudad de Cali,UNIVERSIDAD DEL VALLE - UNIVALLE,SALUD Y COMUNIDAD,VALLE DEL CAUCA,CALI,,,,,,,
335951929081,Prevalencia de infecciones por Mycoplasma pneumoniae y virusen una poblacion seleccionada de ninos con exacerbacion de asma,FUNDACION NEUMOLOGICA COLOMBIANA,ENFERMEDADES TRANSMISIBLES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110651929134,IDENTIFICACION MEDIANTE SECUENCIACION DE MUTACIONES ASOCIADAS CON RIESGO HEREDITARIO DE CANCER DE MAMA Y/ OVARIO EN COLOMBIA,UNIVERSIDAD DEL VALLE - UNIVALLE,ENFERMEDADES NO TRANSMISIBLES,VALLE DEL CAUCA,CALI,,,,,,,
111551929199,Caracterizacion clinica y etiologica de la Neumonia Adquirida en la Comunidad (NAC) en ninos hospitalizados en el Area metropolitana de Medellin 2011-2013,UNIVERSIDAD DE ANTIOQUIA - UDEA,Medicina clinica,ANTIOQUIA,MEDELLIN,,,,,,,
110151928476,Sistemas terapeuticos farmaceuticos de tipo Pelicula Polimerica (SPP) como alternativa de transporte de activos en procesos de control microbiano Modelo Leishmania.,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,Basicas biomedicas,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
223951928942,MODELO PARA LA ATENCION Y EL TRATAMIENTO DE LA HEMORRAGIA POR TRAUMA EN COLOMBIA (ENFASIS ENSOLUCIONES DE REANIMACION),FUNDACION CARDIO INFANTIL - F.C.I.,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120351929189,Evaluacion Economica de un Programa Madre Canguro para la atencion del nino prematuro en Bogota. Estudio de Costo-consecuencia.,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110151929040,Epidemiology of hepatitis virus in the Colombian Amazon after 15 years of hepatitis B vaccination,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120451928996,MODELO DEL ARBOL VASCULAR CORONARIO A PARTIR DE IMAGENES TAC 3D  T PARA CUANTIFICACION DEL PORCENTAJE DE ESTENOSIS CORONARIA EN PRESENCIA DE PLACAS ALTAMENTE CALCIFICADAS,UNIVERSIDAD DE LOS ANDES - UNIANDES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110151929186,Efectividad de la vacuna monovalente contra rotavirus en Colombia en sitios de alta morbilidad y mortalidad por diarrea en Colombia,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111551929011,Caracteristicas de las redes sociales formales e informales de las mujeres embarazadas en parto o puerperio asociadas con la morbilidad obstetrica severa. Medellin 2011,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
222851928951,Estudios de la membrana de la vacuola parasitofora de Leishmania,CENTRO INTERNACIONAL DE FISICA - CIF,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110651929042,Evaluacion del impacto de la red de ciclo-rutas en la actividad fisica utilitaria en la poblacion adultade Cali,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
120451929008,Estudio Internacional de Ambiente Construido Actividad Fisica y Obesidad (IPEN) ,UNIVERSIDAD DE LOS ANDES - UNIANDES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
337651929037,EVALUACION DEL IMPACTO DE LA PROPIEDAD INTELECTUAL SOBRE EL ACCESO A UN GRUPO DE  MEDICAMENTOS DE RELEVANCIA EN SALUD    PUBLICA PARA COLOMBIA,FUNDACION INSTITUTO PARA LA INVESTIGACION DEL MEDICAMENTO EN LOS SISTEMAS DE SALUD - IFARMA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120351929265,EVALUACION DE UN MODELO DE PRESTACION DE SERVICIOS BASADO EN MEDICINA FAMILIAR EN EL PRIMER NIVEL DE ATENCION PARA LA ATENCION DE PACIENTES CON ENFERMEDADES CRONICAS NO TRANSMISIBLES (ECNT).,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111251929083,EFECTOS GENOTOXICOS Y CITOTOXICOS EN PERSONAS EXPUESTAS A METALES PRESENTES EN EL AGUA DE  BEBIDA EN LA REGION DE LA MOJANA Y LA CUENCA DEL RIO SAN JORGE EN LOS DEPARTAMENTOS DE CORDOBA Y SUCRE.,UNIVERSIDAD DE CORDOBA - UNICOR,SALUD Y COMUNIDAD,CORDOBA,MONTERIA,,,,,,,
112451929053,Caracterizacion de la respuesta de celulas secretoras de anticuerpos circulantes totales y especificas de virus dengue en ninos infectados naturalmente y su relacion con la severidad de la enfermedad,UNIVERSIDAD SURCOLOMBIANA - USCO,ENFERMEDADES TRANSMISIBLES,HUILA,NEIVA,,,,,,,
112451929026,MARCADORES DE DENGUE SEVERO IMPORTANCIA Y POSIBLE USO PARA INTERVENCION CLINICA,UNIVERSIDAD SURCOLOMBIANA - USCO,ENFERMEDADES TRANSMISIBLES,HUILA,NEIVA,,,,,,,
110351929123,MUTACION EN LOS GENES DE RESISTENCIA ANTIMICROBIANA EN H. pylori Y SU RELACION CON LA VIRULENCIA,UNIVERSIDAD DEL CAUCA - UNICAUCA,ENFERMEDADES TRANSMISIBLES,CAUCA,POPAYAN,,,,,,,
110351929136,Helicobacter pylori alteraciones epigeneticas susceptibilidad genetica y su relacion con la carcinogenesis gastrica en la poblacion Caucana.,UNIVERSIDAD DEL CAUCA - UNICAUCA,ENFERMEDADES TRANSMISIBLES,CAUCA,POPAYAN,,,,,,,
112451929049,Identificacion de las celulas productoras de citoquinas circulantes naturalmente inducidas en ninos infectados con virus dengue y su asociacion con la severidad clinica,UNIVERSIDAD SURCOLOMBIANA - USCO,ENFERMEDADES TRANSMISIBLES,HUILA,NEIVA,,,,,,,
111051929097,EFECTOS DE ADIPOCINAS EN LAS CONCENTRACIONES DE CALCIO Y pH INTRACELULARES EN CONDROCITOS ARTICULARES HUMANOS PROVENIENTES DE CARTILAGO NORMAL Y OSTEOARTROSICO,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,ENFERMEDADES NO TRANSMISIBLES,RISARALDA,PEREIRA,,,,,,,
110351929119,ATEROSCLEROSIS INTERACCION ENTRE FACTORES DE RIESGO POLIMORFISMOS GENETICOS Y ANCESTRIA,UNIVERSIDAD DEL CAUCA - UNICAUCA,ENFERMEDADES NO TRANSMISIBLES,CAUCA,POPAYAN,,,,,,,
121551929033,Asociacion entre Niveles de IgE anti Ascaris Lumbricoides (AL) y deficiencia de Vitamina D con Asma Alergica. Un estudio en paciente pediatricos residentes en asentamientos marginados en cuatro ciudades del Caribe Colombiano,UNIVERSIDAD DEL NORTE - UNINORTE,ENFERMEDADES NO TRANSMISIBLES,ATLANTICO,BARRANQUILLA,,,,,,,
121551929027,Asociacion de Fenotipos clinicos de Asma Alergica pediatrica con el polimorfismo del Receptor (VDR) de la Vitamina D. Identificacion de Variantes Geneticas de Riesgo en Escolares.,UNIVERSIDAD DEL NORTE - UNINORTE,Medicina clinica,ATLANTICO,BARRANQUILLA,,,,,,,
112951929257,DETERMINACION DE LA VARIABILIDAD GENETICA ENTRE POBLACIONES DE Aedes (Stegomyia) aegypti (Diptera Culicidae) VECTOR DEL VIRUS DEL DENGUE EN COLOMBIA.,UNIVERSIDAD DE SUCRE,Basicas biomedicas,SUCRE,SINCELEJO,,,,,,,
111351929258,Vias de procesamiento antigenico y senalizacion intracelular para el peptido 2017 de la proteina P30 de Toxoplasma gondii,UNIVERSIDAD DEL QUINDIO - UNIQUINDIO,Basicas biomedicas,QUINDIO,ARMENIA,,,,,,,
112451929150,Evaluacion del efecto cognitivo y comportamental de la aplicacion de un programa de intervencion neurocognitivo en ninos de 10 a 13 anos en situacion de riesgo frente al trastorno disocial de la conducta pertenecientes a la comuna 6 7 8 9 10 de la ciudad de Neiva,UNIVERSIDAD SURCOLOMBIANA - USCO,INFORMACION NO SOLICITADA,HUILA,NEIVA,,,,,,,
110551929038,Metaciclogenesis in vivo e in vitro de dos subpoblaciones de Trypanosoma cruzi I (Ia y Id) para evaluacion de la capacidad vectorial de Rhodnius prolixus R. pallescens R. colombiensis y Triatoma dimidiata en Colombia.,UNIVERSIDAD DEL TOLIMA,INFORMACION NO SOLICITADA,TOLIMA,IBAGUE,,,,,,,
110751928634,Busqueda de Bioinsecticidas contra Larvas de Mosquitos Transmisores de Dengue y Fiebre Amarilla,UNIVERSIDAD DE CARTAGENA,INFORMACION NO SOLICITADA,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
112951929253,Rickettsiosis en el Caribe Colombiano seroprevalencia en humanos ixodofauna e infeccion natural con Rickettsia en el departamento de Sucre Colombia.,UNIVERSIDAD DE SUCRE,INFORMACION NO SOLICITADA,SUCRE,SINCELEJO,,,,,,,
121951928192,Enfermedades cardiovasculares y desigualdad social en los municipios del Eje Cafetero,UNIVERSIDAD AUTONOMA DE MANIZALES - UAM,INFORMACION NO SOLICITADA,CALDAS,MANIZALES,,,,,,,
121552128896,Construccion de un modelo para el desarrollo de una conciencia salubrista,UNIVERSIDAD DEL NORTE - UNINORTE,CONCEPTUALIZACION DEL SISTEMA NACIONAL DE INNOVACION EDUCATIVA,ATLANTICO,BARRANQUILLA,,,,,,,
110852128309,Autorregulacion del aprendizaje en ambientes web,UNIVERSIDAD PEDAGOGICA NACIONAL - U.P.N.,ESTUDIOS COMPARADOS EN EDUCACION,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110652128281,Molecular Characterization of Resistance in Cassava (Manihot esculenta Crantz) to attack the green mite (Mononychellus tanojoa) a proteomics approach.,UNIVERSIDAD DEL VALLE - UNIVALLE,BIOTECNOLOGIA,VALLE DEL CAUCA,CALI,,,,,,,
111952128406,Servicio de monitoreo remoto para tamizaje clinico en la carceles de la ciudad de Manizales,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MANIZALES,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,CALDAS,MANIZALES,,,,,,,
